# Performance Monitoring Events for Performance Monitoring Events for Intel Xeon Processors Based on the Cascadelake Microarchitecture with Intel Optane DC persistent memory - V1.04
# 4/1/2019 11:14:48 AM
Unit	EventCode	UMask	PortMask	FCMask	UMaskExt	EventName	Description	Counter	MSRValue	ELLC	Filter	Internal	Deprecated	FILTER_VALUE
CHA	0x82	0x2	0x00	0x00	0x00	UNC_H_AG0_AD_CRD_OCCUPANCY.TGR1	This event is deprecated. Refer to new event UNC_CHA_AG0_AD_CRD_OCCUPANCY.TGR1	0,1,2,3	0x00	0	na	0	1	0
CHA	0x82	0x4	0x00	0x00	0x00	UNC_H_AG0_AD_CRD_OCCUPANCY.TGR2	This event is deprecated. Refer to new event UNC_CHA_AG0_AD_CRD_OCCUPANCY.TGR2	0,1,2,3	0x00	0	na	0	1	0
CHA	0x82	0x8	0x00	0x00	0x00	UNC_H_AG0_AD_CRD_OCCUPANCY.TGR3	This event is deprecated. Refer to new event UNC_CHA_AG0_AD_CRD_OCCUPANCY.TGR3	0,1,2,3	0x00	0	na	0	1	0
CHA	0x82	0x10	0x00	0x00	0x00	UNC_H_AG0_AD_CRD_OCCUPANCY.TGR4	This event is deprecated. Refer to new event UNC_CHA_AG0_AD_CRD_OCCUPANCY.TGR4	0,1,2,3	0x00	0	na	0	1	0
CHA	0x82	0x20	0x00	0x00	0x00	UNC_H_AG0_AD_CRD_OCCUPANCY.TGR5	This event is deprecated. Refer to new event UNC_CHA_AG0_AD_CRD_OCCUPANCY.TGR5	0,1,2,3	0x00	0	na	0	1	0
CHA	0x88	0x1	0x00	0x00	0x00	UNC_H_AG0_BL_CRD_ACQUIRED.TGR0	This event is deprecated. Refer to new event UNC_CHA_AG0_BL_CRD_ACQUIRED.TGR0	0,1,2,3	0x00	0	na	0	1	0
CHA	0x88	0x2	0x00	0x00	0x00	UNC_H_AG0_BL_CRD_ACQUIRED.TGR1	This event is deprecated. Refer to new event UNC_CHA_AG0_BL_CRD_ACQUIRED.TGR1	0,1,2,3	0x00	0	na	0	1	0
CHA	0x88	0x4	0x00	0x00	0x00	UNC_H_AG0_BL_CRD_ACQUIRED.TGR2	This event is deprecated. Refer to new event UNC_CHA_AG0_BL_CRD_ACQUIRED.TGR2	0,1,2,3	0x00	0	na	0	1	0
CHA	0x88	0x8	0x00	0x00	0x00	UNC_H_AG0_BL_CRD_ACQUIRED.TGR3	This event is deprecated. Refer to new event UNC_CHA_AG0_BL_CRD_ACQUIRED.TGR3	0,1,2,3	0x00	0	na	0	1	0
CHA	0x88	0x10	0x00	0x00	0x00	UNC_H_AG0_BL_CRD_ACQUIRED.TGR4	This event is deprecated. Refer to new event UNC_CHA_AG0_BL_CRD_ACQUIRED.TGR4	0,1,2,3	0x00	0	na	0	1	0
CHA	0x88	0x20	0x00	0x00	0x00	UNC_H_AG0_BL_CRD_ACQUIRED.TGR5	This event is deprecated. Refer to new event UNC_CHA_AG0_BL_CRD_ACQUIRED.TGR5	0,1,2,3	0x00	0	na	0	1	0
CHA	0x8A	0x1	0x00	0x00	0x00	UNC_H_AG0_BL_CRD_OCCUPANCY.TGR0	This event is deprecated. Refer to new event UNC_CHA_AG0_BL_CRD_OCCUPANCY.TGR0	0,1,2,3	0x00	0	na	0	1	0
CHA	0x8A	0x2	0x00	0x00	0x00	UNC_H_AG0_BL_CRD_OCCUPANCY.TGR1	This event is deprecated. Refer to new event UNC_CHA_AG0_BL_CRD_OCCUPANCY.TGR1	0,1,2,3	0x00	0	na	0	1	0
CHA	0x8A	0x4	0x00	0x00	0x00	UNC_H_AG0_BL_CRD_OCCUPANCY.TGR2	This event is deprecated. Refer to new event UNC_CHA_AG0_BL_CRD_OCCUPANCY.TGR2	0,1,2,3	0x00	0	na	0	1	0
CHA	0x8A	0x8	0x00	0x00	0x00	UNC_H_AG0_BL_CRD_OCCUPANCY.TGR3	This event is deprecated. Refer to new event UNC_CHA_AG0_BL_CRD_OCCUPANCY.TGR3	0,1,2,3	0x00	0	na	0	1	0
CHA	0x8A	0x10	0x00	0x00	0x00	UNC_H_AG0_BL_CRD_OCCUPANCY.TGR4	This event is deprecated. Refer to new event UNC_CHA_AG0_BL_CRD_OCCUPANCY.TGR4	0,1,2,3	0x00	0	na	0	1	0
CHA	0x8A	0x20	0x00	0x00	0x00	UNC_H_AG0_BL_CRD_OCCUPANCY.TGR5	This event is deprecated. Refer to new event UNC_CHA_AG0_BL_CRD_OCCUPANCY.TGR5	0,1,2,3	0x00	0	na	0	1	0
CHA	0x84	0x1	0x00	0x00	0x00	UNC_H_AG1_AD_CRD_ACQUIRED.TGR0	This event is deprecated. Refer to new event UNC_CHA_AG1_AD_CRD_ACQUIRED.TGR0	0,1,2,3	0x00	0	na	0	1	0
CHA	0x84	0x2	0x00	0x00	0x00	UNC_H_AG1_AD_CRD_ACQUIRED.TGR1	This event is deprecated. Refer to new event UNC_CHA_AG1_AD_CRD_ACQUIRED.TGR1	0,1,2,3	0x00	0	na	0	1	0
CHA	0x84	0x4	0x00	0x00	0x00	UNC_H_AG1_AD_CRD_ACQUIRED.TGR2	This event is deprecated. Refer to new event UNC_CHA_AG1_AD_CRD_ACQUIRED.TGR2	0,1,2,3	0x00	0	na	0	1	0
CHA	0x84	0x8	0x00	0x00	0x00	UNC_H_AG1_AD_CRD_ACQUIRED.TGR3	This event is deprecated. Refer to new event UNC_CHA_AG1_AD_CRD_ACQUIRED.TGR3	0,1,2,3	0x00	0	na	0	1	0
CHA	0x84	0x10	0x00	0x00	0x00	UNC_H_AG1_AD_CRD_ACQUIRED.TGR4	This event is deprecated. Refer to new event UNC_CHA_AG1_AD_CRD_ACQUIRED.TGR4	0,1,2,3	0x00	0	na	0	1	0
CHA	0x84	0x20	0x00	0x00	0x00	UNC_H_AG1_AD_CRD_ACQUIRED.TGR5	This event is deprecated. Refer to new event UNC_CHA_AG1_AD_CRD_ACQUIRED.TGR5	0,1,2,3	0x00	0	na	0	1	0
CHA	0x86	0x1	0x00	0x00	0x00	UNC_H_AG1_AD_CRD_OCCUPANCY.TGR0	This event is deprecated. Refer to new event UNC_CHA_AG1_AD_CRD_OCCUPANCY.TGR0	0,1,2,3	0x00	0	na	0	1	0
CHA	0x86	0x2	0x00	0x00	0x00	UNC_H_AG1_AD_CRD_OCCUPANCY.TGR1	This event is deprecated. Refer to new event UNC_CHA_AG1_AD_CRD_OCCUPANCY.TGR1	0,1,2,3	0x00	0	na	0	1	0
CHA	0x86	0x4	0x00	0x00	0x00	UNC_H_AG1_AD_CRD_OCCUPANCY.TGR2	This event is deprecated. Refer to new event UNC_CHA_AG1_AD_CRD_OCCUPANCY.TGR2	0,1,2,3	0x00	0	na	0	1	0
CHA	0x86	0x8	0x00	0x00	0x00	UNC_H_AG1_AD_CRD_OCCUPANCY.TGR3	This event is deprecated. Refer to new event UNC_CHA_AG1_AD_CRD_OCCUPANCY.TGR3	0,1,2,3	0x00	0	na	0	1	0
CHA	0x86	0x10	0x00	0x00	0x00	UNC_H_AG1_AD_CRD_OCCUPANCY.TGR4	This event is deprecated. Refer to new event UNC_CHA_AG1_AD_CRD_OCCUPANCY.TGR4	0,1,2,3	0x00	0	na	0	1	0
CHA	0x86	0x20	0x00	0x00	0x00	UNC_H_AG1_AD_CRD_OCCUPANCY.TGR5	This event is deprecated. Refer to new event UNC_CHA_AG1_AD_CRD_OCCUPANCY.TGR5	0,1,2,3	0x00	0	na	0	1	0
CHA	0x8E	0x1	0x00	0x00	0x00	UNC_H_AG1_BL_CRD_OCCUPANCY.TGR0	This event is deprecated. Refer to new event UNC_CHA_AG1_BL_CRD_OCCUPANCY.TGR0	0,1,2,3	0x00	0	na	0	1	0
CHA	0x8E	0x2	0x00	0x00	0x00	UNC_H_AG1_BL_CRD_OCCUPANCY.TGR1	This event is deprecated. Refer to new event UNC_CHA_AG1_BL_CRD_OCCUPANCY.TGR1	0,1,2,3	0x00	0	na	0	1	0
CHA	0x8E	0x4	0x00	0x00	0x00	UNC_H_AG1_BL_CRD_OCCUPANCY.TGR2	This event is deprecated. Refer to new event UNC_CHA_AG1_BL_CRD_OCCUPANCY.TGR2	0,1,2,3	0x00	0	na	0	1	0
CHA	0x8E	0x8	0x00	0x00	0x00	UNC_H_AG1_BL_CRD_OCCUPANCY.TGR3	This event is deprecated. Refer to new event UNC_CHA_AG1_BL_CRD_OCCUPANCY.TGR3	0,1,2,3	0x00	0	na	0	1	0
CHA	0x8E	0x10	0x00	0x00	0x00	UNC_H_AG1_BL_CRD_OCCUPANCY.TGR4	This event is deprecated. Refer to new event UNC_CHA_AG1_BL_CRD_OCCUPANCY.TGR4	0,1,2,3	0x00	0	na	0	1	0
CHA	0x8E	0x20	0x00	0x00	0x00	UNC_H_AG1_BL_CRD_OCCUPANCY.TGR5	This event is deprecated. Refer to new event UNC_CHA_AG1_BL_CRD_OCCUPANCY.TGR5	0,1,2,3	0x00	0	na	0	1	0
CHA	0x8C	0x1	0x00	0x00	0x00	UNC_H_AG1_BL_CREDITS_ACQUIRED.TGR0	This event is deprecated. Refer to new event UNC_CHA_AG1_BL_CREDITS_ACQUIRED.TGR0	0,1,2,3	0x00	0	na	0	1	0
CHA	0x8C	0x2	0x00	0x00	0x00	UNC_H_AG1_BL_CREDITS_ACQUIRED.TGR1	This event is deprecated. Refer to new event UNC_CHA_AG1_BL_CREDITS_ACQUIRED.TGR1	0,1,2,3	0x00	0	na	0	1	0
CHA	0x8C	0x4	0x00	0x00	0x00	UNC_H_AG1_BL_CREDITS_ACQUIRED.TGR2	This event is deprecated. Refer to new event UNC_CHA_AG1_BL_CREDITS_ACQUIRED.TGR2	0,1,2,3	0x00	0	na	0	1	0
CHA	0x8C	0x8	0x00	0x00	0x00	UNC_H_AG1_BL_CREDITS_ACQUIRED.TGR3	This event is deprecated. Refer to new event UNC_CHA_AG1_BL_CREDITS_ACQUIRED.TGR3	0,1,2,3	0x00	0	na	0	1	0
CHA	0x8C	0x10	0x00	0x00	0x00	UNC_H_AG1_BL_CREDITS_ACQUIRED.TGR4	This event is deprecated. Refer to new event UNC_CHA_AG1_BL_CREDITS_ACQUIRED.TGR4	0,1,2,3	0x00	0	na	0	1	0
CHA	0x8C	0x20	0x00	0x00	0x00	UNC_H_AG1_BL_CREDITS_ACQUIRED.TGR5	This event is deprecated. Refer to new event UNC_CHA_AG1_BL_CREDITS_ACQUIRED.TGR5	0,1,2,3	0x00	0	na	0	1	0
CHA	0xC0	0x0	0x00	0x00	0x00	UNC_H_CLOCK	This event is deprecated. Refer to new event UNC_CHA_CMS_CLOCKTICKS	0,1,2,3	0x00	0	na	0	1	0
CHA	0xAE	0x1	0x00	0x00	0x00	UNC_H_EGRESS_ORDERING.IV_SNOOPGO_UP	This event is deprecated. Refer to new event UNC_CHA_EGRESS_ORDERING.IV_SNOOPGO_UP	0,1,2,3	0x00	0	na	0	1	0
CHA	0xAE	0x4	0x00	0x00	0x00	UNC_H_EGRESS_ORDERING.IV_SNOOPGO_DN	This event is deprecated. Refer to new event UNC_CHA_EGRESS_ORDERING.IV_SNOOPGO_DN	0,1,2,3	0x00	0	na	0	1	0
CHA	0xA7	0x1	0x00	0x00	0x00	UNC_H_HORZ_RING_AD_IN_USE.LEFT_EVEN	This event is deprecated. Refer to new event UNC_CHA_HORZ_RING_AD_IN_USE.LEFT_EVEN	0,1,2,3	0x00	0	na	0	1	0
CHA	0xA7	0x2	0x00	0x00	0x00	UNC_H_HORZ_RING_AD_IN_USE.LEFT_ODD	This event is deprecated. Refer to new event UNC_CHA_HORZ_RING_AD_IN_USE.LEFT_ODD	0,1,2,3	0x00	0	na	0	1	0
CHA	0xA7	0x4	0x00	0x00	0x00	UNC_H_HORZ_RING_AD_IN_USE.RIGHT_EVEN	This event is deprecated. Refer to new event UNC_CHA_HORZ_RING_AD_IN_USE.RIGHT_EVEN	0,1,2,3	0x00	0	na	0	1	0
CHA	0xA7	0x8	0x00	0x00	0x00	UNC_H_HORZ_RING_AD_IN_USE.RIGHT_ODD	This event is deprecated. Refer to new event UNC_CHA_HORZ_RING_AD_IN_USE.RIGHT_ODD	0,1,2,3	0x00	0	na	0	1	0
CHA	0xA9	0x1	0x00	0x00	0x00	UNC_H_HORZ_RING_AK_IN_USE.LEFT_EVEN	This event is deprecated. Refer to new event UNC_CHA_HORZ_RING_AK_IN_USE.LEFT_EVEN	0,1,2,3	0x00	0	na	0	1	0
CHA	0xA9	0x2	0x00	0x00	0x00	UNC_H_HORZ_RING_AK_IN_USE.LEFT_ODD	This event is deprecated. Refer to new event UNC_CHA_HORZ_RING_AK_IN_USE.LEFT_ODD	0,1,2,3	0x00	0	na	0	1	0
CHA	0xA9	0x4	0x00	0x00	0x00	UNC_H_HORZ_RING_AK_IN_USE.RIGHT_EVEN	This event is deprecated. Refer to new event UNC_CHA_HORZ_RING_AK_IN_USE.RIGHT_EVEN	0,1,2,3	0x00	0	na	0	1	0
CHA	0xA9	0x8	0x00	0x00	0x00	UNC_H_HORZ_RING_AK_IN_USE.RIGHT_ODD	This event is deprecated. Refer to new event UNC_CHA_HORZ_RING_AK_IN_USE.RIGHT_ODD	0,1,2,3	0x00	0	na	0	1	0
CHA	0xAB	0x1	0x00	0x00	0x00	UNC_H_HORZ_RING_BL_IN_USE.LEFT_EVEN	This event is deprecated. Refer to new event UNC_CHA_HORZ_RING_BL_IN_USE.LEFT_EVEN	0,1,2,3	0x00	0	na	0	1	0
CHA	0xAB	0x2	0x00	0x00	0x00	UNC_H_HORZ_RING_BL_IN_USE.LEFT_ODD	This event is deprecated. Refer to new event UNC_CHA_HORZ_RING_BL_IN_USE.LEFT_ODD	0,1,2,3	0x00	0	na	0	1	0
CHA	0xAB	0x4	0x00	0x00	0x00	UNC_H_HORZ_RING_BL_IN_USE.RIGHT_EVEN	This event is deprecated. Refer to new event UNC_CHA_HORZ_RING_BL_IN_USE.RIGHT_EVEN	0,1,2,3	0x00	0	na	0	1	0
CHA	0xAB	0x8	0x00	0x00	0x00	UNC_H_HORZ_RING_BL_IN_USE.RIGHT_ODD	This event is deprecated. Refer to new event UNC_CHA_HORZ_RING_BL_IN_USE.RIGHT_ODD	0,1,2,3	0x00	0	na	0	1	0
CHA	0xAD	0x1	0x00	0x00	0x00	UNC_H_HORZ_RING_IV_IN_USE.LEFT	This event is deprecated. Refer to new event UNC_CHA_HORZ_RING_IV_IN_USE.LEFT	0,1,2,3	0x00	0	na	0	1	0
CHA	0xAD	0x4	0x00	0x00	0x00	UNC_H_HORZ_RING_IV_IN_USE.RIGHT	This event is deprecated. Refer to new event UNC_CHA_HORZ_RING_IV_IN_USE.RIGHT	0,1,2,3	0x00	0	na	0	1	0
CHA	0xA1	0x1	0x00	0x00	0x00	UNC_H_RING_BOUNCES_HORZ.AD	This event is deprecated. Refer to new event UNC_CHA_RING_BOUNCES_HORZ.AD	0,1,2,3	0x00	0	na	0	1	0
CHA	0xA1	0x2	0x00	0x00	0x00	UNC_H_RING_BOUNCES_HORZ.AK	This event is deprecated. Refer to new event UNC_CHA_RING_BOUNCES_HORZ.AK	0,1,2,3	0x00	0	na	0	1	0
CHA	0xA1	0x4	0x00	0x00	0x00	UNC_H_RING_BOUNCES_HORZ.BL	This event is deprecated. Refer to new event UNC_CHA_RING_BOUNCES_HORZ.BL	0,1,2,3	0x00	0	na	0	1	0
CHA	0xA1	0x8	0x00	0x00	0x00	UNC_H_RING_BOUNCES_HORZ.IV	This event is deprecated. Refer to new event UNC_CHA_RING_BOUNCES_HORZ.IV	0,1,2,3	0x00	0	na	0	1	0
CHA	0xA0	0x1	0x00	0x00	0x00	UNC_H_RING_BOUNCES_VERT.AD	This event is deprecated. Refer to new event UNC_CHA_RING_BOUNCES_VERT.AD	0,1,2,3	0x00	0	na	0	1	0
CHA	0xA0	0x2	0x00	0x00	0x00	UNC_H_RING_BOUNCES_VERT.AK	This event is deprecated. Refer to new event UNC_CHA_RING_BOUNCES_VERT.AK	0,1,2,3	0x00	0	na	0	1	0
CHA	0xA0	0x4	0x00	0x00	0x00	UNC_H_RING_BOUNCES_VERT.BL	This event is deprecated. Refer to new event UNC_CHA_RING_BOUNCES_VERT.BL	0,1,2,3	0x00	0	na	0	1	0
CHA	0xA0	0x8	0x00	0x00	0x00	UNC_H_RING_BOUNCES_VERT.IV	This event is deprecated. Refer to new event UNC_CHA_RING_BOUNCES_VERT.IV	0,1,2,3	0x00	0	na	0	1	0
CHA	0xA3	0x1	0x00	0x00	0x00	UNC_H_RING_SINK_STARVED_HORZ.AD	This event is deprecated. Refer to new event UNC_CHA_RING_SINK_STARVED_HORZ.AD	0,1,2,3	0x00	0	na	0	1	0
CHA	0xA3	0x2	0x00	0x00	0x00	UNC_H_RING_SINK_STARVED_HORZ.AK	This event is deprecated. Refer to new event UNC_CHA_RING_SINK_STARVED_HORZ.AK	0,1,2,3	0x00	0	na	0	1	0
CHA	0xA3	0x4	0x00	0x00	0x00	UNC_H_RING_SINK_STARVED_HORZ.BL	This event is deprecated. Refer to new event UNC_CHA_RING_SINK_STARVED_HORZ.BL	0,1,2,3	0x00	0	na	0	1	0
CHA	0xA3	0x8	0x00	0x00	0x00	UNC_H_RING_SINK_STARVED_HORZ.IV	This event is deprecated. Refer to new event UNC_CHA_RING_SINK_STARVED_HORZ.IV	0,1,2,3	0x00	0	na	0	1	0
CHA	0xA3	0x20	0x00	0x00	0x00	UNC_H_RING_SINK_STARVED_HORZ.AK_AG1	This event is deprecated. Refer to new event UNC_CHA_RING_SINK_STARVED_HORZ.AK_AG1	0,1,2,3	0x00	0	na	0	1	0
CHA	0xA2	0x1	0x00	0x00	0x00	UNC_H_RING_SINK_STARVED_VERT.AD	This event is deprecated. Refer to new event UNC_CHA_RING_SINK_STARVED_VERT.AD	0,1,2,3	0x00	0	na	0	1	0
CHA	0xA2	0x2	0x00	0x00	0x00	UNC_H_RING_SINK_STARVED_VERT.AK	This event is deprecated. Refer to new event UNC_CHA_RING_SINK_STARVED_VERT.AK	0,1,2,3	0x00	0	na	0	1	0
CHA	0xA2	0x4	0x00	0x00	0x00	UNC_H_RING_SINK_STARVED_VERT.BL	This event is deprecated. Refer to new event UNC_CHA_RING_SINK_STARVED_VERT.BL	0,1,2,3	0x00	0	na	0	1	0
CHA	0xA2	0x8	0x00	0x00	0x00	UNC_H_RING_SINK_STARVED_VERT.IV	This event is deprecated. Refer to new event UNC_CHA_RING_SINK_STARVED_VERT.IV	0,1,2,3	0x00	0	na	0	1	0
CHA	0xA4	0x0	0x00	0x00	0x00	UNC_C_RING_SRC_THRTL	This event is deprecated. Refer to new event UNC_CHA_RING_SRC_THRTL	0,1,2,3	0x00	0	na	0	1	0
CHA	0x13	0x2	0x00	0x00	0x00	UNC_H_RxC_INSERTS.IRQ_REJ	This event is deprecated. Refer to new event UNC_CHA_RxC_INSERTS.IRQ_REJ	0,1,2,3	0x00	0	na	0	1	0
CHA	0x13	0x4	0x00	0x00	0x00	UNC_H_RxC_INSERTS.IPQ	This event is deprecated. Refer to new event UNC_CHA_RxC_INSERTS.IPQ	0,1,2,3	0x00	0	na	0	1	0
CHA	0x13	0x10	0x00	0x00	0x00	UNC_H_RxC_INSERTS.PRQ	This event is deprecated. Refer to new event UNC_CHA_RxC_INSERTS.PRQ	0,1,2,3	0x00	0	na	0	1	0
CHA	0x13	0x20	0x00	0x00	0x00	UNC_H_RxC_INSERTS.PRQ_REJ	This event is deprecated. Refer to new event UNC_CHA_RxC_INSERTS.PRQ_REJ	0,1,2,3	0x00	0	na	0	1	0
CHA	0x13	0x40	0x00	0x00	0x00	UNC_H_RxC_INSERTS.RRQ	This event is deprecated. Refer to new event UNC_CHA_RxC_INSERTS.RRQ	0,1,2,3	0x00	0	na	0	1	0
CHA	0x13	0x80	0x00	0x00	0x00	UNC_H_RxC_INSERTS.WBQ	This event is deprecated. Refer to new event UNC_CHA_RxC_INSERTS.WBQ	0,1,2,3	0x00	0	na	0	1	0
CHA	0x22	0x1	0x00	0x00	0x00	UNC_H_RxC_IPQ0_REJECT.AD_REQ_VN0	This event is deprecated. Refer to new event UNC_CHA_RxC_IPQ0_REJECT.AD_REQ_VN0	0,1,2,3	0x00	0	na	0	1	0
CHA	0x22	0x2	0x00	0x00	0x00	UNC_H_RxC_IPQ0_REJECT.AD_RSP_VN0	This event is deprecated. Refer to new event UNC_CHA_RxC_IPQ0_REJECT.AD_RSP_VN0	0,1,2,3	0x00	0	na	0	1	0
CHA	0x22	0x4	0x00	0x00	0x00	UNC_H_RxC_IPQ0_REJECT.BL_RSP_VN0	This event is deprecated. Refer to new event UNC_CHA_RxC_IPQ0_REJECT.BL_RSP_VN0	0,1,2,3	0x00	0	na	0	1	0
CHA	0x22	0x8	0x00	0x00	0x00	UNC_H_RxC_IPQ0_REJECT.BL_WB_VN0	This event is deprecated. Refer to new event UNC_CHA_RxC_IPQ0_REJECT.BL_WB_VN0	0,1,2,3	0x00	0	na	0	1	0
CHA	0x22	0x10	0x00	0x00	0x00	UNC_H_RxC_IPQ0_REJECT.BL_NCB_VN0	This event is deprecated. Refer to new event UNC_CHA_RxC_IPQ0_REJECT.BL_NCB_VN0	0,1,2,3	0x00	0	na	0	1	0
CHA	0x22	0x20	0x00	0x00	0x00	UNC_H_RxC_IPQ0_REJECT.BL_NCS_VN0	This event is deprecated. Refer to new event UNC_CHA_RxC_IPQ0_REJECT.BL_NCS_VN0	0,1,2,3	0x00	0	na	0	1	0
CHA	0x23	0x1	0x00	0x00	0x00	UNC_H_RxC_IPQ1_REJECT.ANY_IPQ0	This event is deprecated. Refer to new event UNC_CHA_RxC_IPQ1_REJECT.ANY0	0,1,2,3	0x00	0	na	0	1	0
CHA	0x23	0x2	0x00	0x00	0x00	UNC_H_RxC_IPQ1_REJECT.HA	This event is deprecated. Refer to new event UNC_CHA_RxC_IPQ1_REJECT.HA	0,1,2,3	0x00	0	na	0	1	0
CHA	0x23	0x4	0x00	0x00	0x00	UNC_H_RxC_IPQ1_REJECT.LLC_VICTIM	This event is deprecated. Refer to new event UNC_CHA_RxC_IPQ1_REJECT.LLC_VICTIM	0,1,2,3	0x00	0	na	0	1	0
CHA	0x23	0x8	0x00	0x00	0x00	UNC_H_RxC_IPQ1_REJECT.SF_VICTIM	This event is deprecated. Refer to new event UNC_CHA_RxC_IPQ1_REJECT.SF_VICTIM	0,1,2,3	0x00	0	na	0	1	0
CHA	0x23	0x10	0x00	0x00	0x00	UNC_H_RxC_IPQ1_REJECT.VICTIM	This event is deprecated. Refer to new event UNC_CHA_RxC_IPQ1_REJECT.VICTIM	0,1,2,3	0x00	0	na	0	1	0
CHA	0x23	0x20	0x00	0x00	0x00	UNC_H_RxC_IPQ1_REJECT.LLC_OR_SF_WAY	This event is deprecated. Refer to new event UNC_CHA_RxC_IPQ1_REJECT.LLC_OR_SF_WAY	0,1,2,3	0x00	0	na	0	1	0
CHA	0x23	0x40	0x00	0x00	0x00	UNC_H_RxC_IPQ1_REJECT.ALLOW_SNP	This event is deprecated. Refer to new event UNC_CHA_RxC_IPQ1_REJECT.ALLOW_SNP	0,1,2,3	0x00	0	na	0	1	0
CHA	0x23	0x80	0x00	0x00	0x00	UNC_H_RxC_IPQ1_REJECT.PA_MATCH	This event is deprecated. Refer to new event UNC_CHA_RxC_IPQ1_REJECT.PA_MATCH	0,1,2,3	0x00	0	na	0	1	0
CHA	0x18	0x1	0x00	0x00	0x00	UNC_H_RxC_IRQ0_REJECT.AD_REQ_VN0	This event is deprecated. Refer to new event UNC_CHA_RxC_IRQ0_REJECT.AD_REQ_VN0	0,1,2,3	0x00	0	na	0	1	0
CHA	0x18	0x2	0x00	0x00	0x00	UNC_H_RxC_IRQ0_REJECT.AD_RSP_VN0	This event is deprecated. Refer to new event UNC_CHA_RxC_IRQ0_REJECT.AD_RSP_VN0	0,1,2,3	0x00	0	na	0	1	0
CHA	0x18	0x4	0x00	0x00	0x00	UNC_H_RxC_IRQ0_REJECT.BL_RSP_VN0	This event is deprecated. Refer to new event UNC_CHA_RxC_IRQ0_REJECT.BL_RSP_VN0	0,1,2,3	0x00	0	na	0	1	0
CHA	0x18	0x8	0x00	0x00	0x00	UNC_H_RxC_IRQ0_REJECT.BL_WB_VN0	This event is deprecated. Refer to new event UNC_CHA_RxC_IRQ0_REJECT.BL_WB_VN0	0,1,2,3	0x00	0	na	0	1	0
CHA	0x18	0x10	0x00	0x00	0x00	UNC_H_RxC_IRQ0_REJECT.BL_NCB_VN0	This event is deprecated. Refer to new event UNC_CHA_RxC_IRQ0_REJECT.BL_NCB_VN0	0,1,2,3	0x00	0	na	0	1	0
CHA	0x18	0x20	0x00	0x00	0x00	UNC_H_RxC_IRQ0_REJECT.BL_NCS_VN0	This event is deprecated. Refer to new event UNC_CHA_RxC_IRQ0_REJECT.BL_NCS_VN0	0,1,2,3	0x00	0	na	0	1	0
CHA	0x19	0x1	0x00	0x00	0x00	UNC_H_RxC_IRQ1_REJECT.ANY_REJECT_IRQ0	This event is deprecated. Refer to new event UNC_CHA_RxC_IRQ1_REJECT.ANY0	0,1,2,3	0x00	0	na	0	1	0
CHA	0x19	0x2	0x00	0x00	0x00	UNC_H_RxC_IRQ1_REJECT.HA	This event is deprecated. Refer to new event UNC_CHA_RxC_IRQ1_REJECT.HA	0,1,2,3	0x00	0	na	0	1	0
CHA	0x19	0x4	0x00	0x00	0x00	UNC_H_RxC_IRQ1_REJECT.LLC_VICTIM	This event is deprecated. Refer to new event UNC_CHA_RxC_IRQ1_REJECT.LLC_VICTIM	0,1,2,3	0x00	0	na	0	1	0
CHA	0x19	0x8	0x00	0x00	0x00	UNC_H_RxC_IRQ1_REJECT.SF_VICTIM	This event is deprecated. Refer to new event UNC_CHA_RxC_IRQ1_REJECT.SF_VICTIM	0,1,2,3	0x00	0	na	0	1	0
CHA	0x19	0x10	0x00	0x00	0x00	UNC_H_RxC_IRQ1_REJECT.VICTIM	This event is deprecated. Refer to new event UNC_CHA_RxC_IRQ1_REJECT.VICTIM	0,1,2,3	0x00	0	na	0	1	0
CHA	0x19	0x20	0x00	0x00	0x00	UNC_H_RxC_IRQ1_REJECT.LLC_OR_SF_WAY	This event is deprecated. Refer to new event UNC_CHA_RxC_IRQ1_REJECT.LLC_OR_SF_WAY	0,1,2,3	0x00	0	na	0	1	0
CHA	0x19	0x40	0x00	0x00	0x00	UNC_H_RxC_IRQ1_REJECT.ALLOW_SNP	This event is deprecated. Refer to new event UNC_CHA_RxC_IRQ1_REJECT.ALLOW_SNP	0,1,2,3	0x00	0	na	0	1	0
CHA	0x24	0x1	0x00	0x00	0x00	UNC_H_RxC_ISMQ0_REJECT.AD_REQ_VN0	This event is deprecated. Refer to new event UNC_CHA_RxC_ISMQ0_REJECT.AD_REQ_VN0	0,1,2,3	0x00	0	na	0	1	0
CHA	0x24	0x2	0x00	0x00	0x00	UNC_H_RxC_ISMQ0_REJECT.AD_RSP_VN0	This event is deprecated. Refer to new event UNC_CHA_RxC_ISMQ0_REJECT.AD_RSP_VN0	0,1,2,3	0x00	0	na	0	1	0
CHA	0x24	0x4	0x00	0x00	0x00	UNC_H_RxC_ISMQ0_REJECT.BL_RSP_VN0	This event is deprecated. Refer to new event UNC_CHA_RxC_ISMQ0_REJECT.BL_RSP_VN0	0,1,2,3	0x00	0	na	0	1	0
CHA	0x24	0x8	0x00	0x00	0x00	UNC_H_RxC_ISMQ0_REJECT.BL_WB_VN0	This event is deprecated. Refer to new event UNC_CHA_RxC_ISMQ0_REJECT.BL_WB_VN0	0,1,2,3	0x00	0	na	0	1	0
